steps,w1,w2,w3,w4,w5,w6,w7,second,last
4432,2.117207159410783e7,1.9439935107285522e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.22657468104558e7
4433,2.117207159410783e7,1.9439935107285522e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.22657468104558e7
4434,2.117207159410783e7,1.9439935107285522e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.22657468104558e7
4435,2.117207159410783e7,1.9439935107285522e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.22657468104558e7
4436,2.117207159410783e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.3971657461135015e7
4437,2.117207159410783e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.3971657461135015e7
4438,2.117207159410783e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.3971657461135015e7
4439,2.117207159410783e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.3971657461135015e7
4440,2.117207159410783e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.3971657461135015e7
4441,2.117207159410783e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.3971657461135015e7
4442,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-824927.804227716,6.553416966893591e7
4443,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-929122.5334546319,6.5325780210482076e7
4444,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-929122.5334546319,6.5325780210482076e7
4445,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,1.9963397940073993e7,1.1310017049898794e7,-929122.5334546319,6.5325780210482076e7
4446,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4447,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4448,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4449,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4450,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4451,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4452,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4453,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4454,2.4297096009709623e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.717959120392242e7
4455,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.84853492881068e7
4456,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.84853492881068e7
4457,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.84853492881068e7
4458,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.84853492881068e7
4459,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.1452815105600186e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,6.84853492881068e7
4460,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4461,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4462,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4463,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4464,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4465,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4466,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4467,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4468,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.1310017049898794e7,-929122.5334546319,7.034856375074874e7
4469,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4470,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4471,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4472,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4473,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4474,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4475,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4476,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4477,2.6908612178078365e7,2.2851756408643954e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.398070191617402e7
4478,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4479,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4480,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4481,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4482,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4483,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4484,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4485,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4486,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4487,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,1.8574293380749367e7,-929122.5334546319,7.605092141636942e7
4488,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-929122.5334546319,7.896784020984328e7
4489,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-929122.5334546319,7.896784020984328e7
4490,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-929122.5334546319,7.896784020984328e7
4491,2.6908612178078365e7,2.6992195409034763e7,1.7450598397784937e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-929122.5334546319,7.896784020984328e7
4492,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-929122.5334546319,8.22932366339998e7
4493,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.203138487282452e7
4494,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.203138487282452e7
4495,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.203138487282452e7
4496,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,1.7042414643071204e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.203138487282452e7
4497,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,2.4283451436563008e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.565190326957043e7
4498,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,2.4283451436563008e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.565190326957043e7
4499,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,2.4283451436563008e7,2.3671019926954694e7,2.440813096769708e7,-1060048.414042267,8.565190326957043e7
4500,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,2.440813096769708e7,-1060048.414042267,8.849569346319985e7
4501,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,2.440813096769708e7,-1060048.414042267,8.849569346319985e7
4502,2.6908612178078365e7,2.6992195409034763e7,2.4101391246097974e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,2.440813096769708e7,-1060048.414042267,8.849569346319985e7
4503,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,2.440813096769708e7,-1060048.414042267,9.149357739694689e7
4504,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,2.440813096769708e7,-1060048.414042267,9.149357739694689e7
4505,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,2.440813096769708e7,-1060048.414042267,9.149357739694689e7
4506,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.467741707564385e7
4507,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.467741707564385e7
4508,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.467741707564385e7
4509,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.467741707564385e7
4510,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.467741707564385e7
4511,2.6908612178078365e7,2.6992195409034763e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.467741707564385e7
4512,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.769741947453661e7
4513,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.769741947453661e7
4514,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.769741947453661e7
4515,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.769741947453661e7
4516,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.769741947453661e7
4517,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,2.4283451436563008e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,9.769741947453661e7
4518,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4519,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4520,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4521,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4522,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4523,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4524,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4525,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
4526,2.6908612178078365e7,3.3032200206820298e7,3.0097159113592062e7,2.5179244030884057e7,3.1663790681685895e7,2.9358600314213537e7,3.0775810325090993e7,-1060048.414042267,1.0138758909709805e8
